tone_type,tone_bank,tone_num,tone_name,category
PCMS,SRX05,0005,Scratch Menu,Sound FX
PCMS,SRX05,0006,Hit Specials,Hit
PCMS,SRX05,0007,Motivation,Strings
PCMS,SRX05,0008,Sine Vibrato,Synth Lead
PCMS,SRX05,0009,Acid Punch,Synth Bass
PCMS,SRX05,0010,E.Gtr Menu,E.Guitar
PCMS,SRX05,0011,Brite Flange,Synth Pad/Strings
PCMS,SRX05,0012,Dance Vibes,Synth Lead
PCMS,SRX05,0013,N-Trance,Pulsating
PCMS,SRX05,0014,Phatt,Beat&Groove
PCMS,SRX05,0015,DoubleDown,Beat&Groove
PCMS,SRX05,0016,LoopFX Dark,Beat&Groove
PCMS,SRX05,0017,Yo DJ,Beat&Groove
PCMS,SRX05,0018,HH Piledrivr,Beat&Groove
PCMS,SRX05,0019,Trush Head,Beat&Groove
PCMS,SRX05,0020,Rap 21,Beat&Groove
PCMS,SRX05,0021,Teknobeat,Beat&Groove
PCMS,SRX05,0022,Filter Beat,Beat&Groove
PCMS,SRX05,0023,FashionStyle,Beat&Groove
PCMS,SRX05,0024,Strobobeat,Beat&Groove
PCMS,SRX05,0025,SpaceGroove2,Beat&Groove
PCMS,SRX05,0026,Underground,Beat&Groove
PCMS,SRX05,0027,Extra Drive,Beat&Groove
PCMS,SRX05,0028,NakedPrey,Beat&Groove
PCMS,SRX05,0029,Mod It!,Beat&Groove
PCMS,SRX05,0030,Broken’Roll,Beat&Groove
PCMS,SRX05,0031,Drew Groove,Beat&Groove
PCMS,SRX05,0032,Beat Menu,Beat&Groove
PCMS,SRX05,0033,Sinewave Bs,Synth Bass
PCMS,SRX05,0034,808 Bass,Synth Bass
PCMS,SRX05,0035,Low Bass 2,Synth Bass
PCMS,SRX05,0036,Low Bass 3,Synth Bass
PCMS,SRX05,0037,Low Bass 4,Synth Bass
PCMS,SRX05,0038,Hood Bass 2,Synth Bass
PCMS,SRX05,0039,Rubber Bs 21,Synth Bass
PCMS,SRX05,0040,Cheezee Bass,Synth Bass
PCMS,SRX05,0041,Bend Bs /sw,Synth Bass
PCMS,SRX05,0042,Saws Bass,Synth Bass
PCMS,SRX05,0043,Bass Kadett,Synth Bass
PCMS,SRX05,0044,Qube Bass,Synth Bass
PCMS,SRX05,0045,LegatoSynBs,Synth Bass
PCMS,SRX05,0046,15inch Bass,Synth Bass
PCMS,SRX05,0047,MG Filter Bs,Synth Bass
PCMS,SRX05,0048,Plk Bass,Synth Bass
PCMS,SRX05,0049,Flat SawBass,Synth Bass
PCMS,SRX05,0050,SH-101 Bass,Synth Bass
PCMS,SRX05,0051,Pulsing Bs,Synth Bass
PCMS,SRX05,0052,Arrpy,Synth Bass
PCMS,SRX05,0053,Acid Bass 2,Synth Bass
PCMS,SRX05,0054,Euro Bass 21,Synth Bass
PCMS,SRX05,0055,DarkEchoBass,Synth Bass
PCMS,SRX05,0056,UnisonSwBass,Synth Bass
PCMS,SRX05,0057,Dirty Bass,Synth Bass
PCMS,SRX05,0058,Comp NzBass,Synth Bass
PCMS,SRX05,0059,JunoDistBass,Synth Bass
PCMS,SRX05,0060,TB Dist Bs 1,Synth Bass
PCMS,SRX05,0061,TB Dist Bs 2,Synth Bass
PCMS,SRX05,0062,TB Dist Bs 3,Synth Bass
PCMS,SRX05,0063,Human Bass,Synth Bass
PCMS,SRX05,0064,Interferenz,Synth Bass
PCMS,SRX05,0065,16th SeqBass,Synth Bass
PCMS,SRX05,0066,Woofer Blow,Ac.Bass
PCMS,SRX05,0067,Guitaron Oct,Ac.Bass
PCMS,SRX05,0068,Finger Bass6,E.Bass
PCMS,SRX05,0069,Noisy P.Bass,E.Bass
PCMS,SRX05,0070,FeelBass,E.Bass
PCMS,SRX05,0071,Ethno Bass 3,E.Bass
PCMS,SRX05,0072,FAT Rave,Synth PolyKey
PCMS,SRX05,0073,JUNO Rave,Synth PolyKey
PCMS,SRX05,0074,4 x Saws,Synth PolyKey
PCMS,SRX05,0075,Euro Saws,Synth PolyKey
PCMS,SRX05,0076,Super Sawz,Synth PolyKey
PCMS,SRX05,0077,Step Phaser,Synth PolyKey
PCMS,SRX05,0078,Vade Retro,Synth PolyKey
PCMS,SRX05,0079,Pulse Keys,Synth PolyKey
PCMS,SRX05,0080,P5 Pluck,Synth PolyKey
PCMS,SRX05,0081,Alpha Waves,Synth PolyKey
PCMS,SRX05,0082,Andes,Synth PolyKey
PCMS,SRX05,0083,Northern Pls,Synth PolyKey
PCMS,SRX05,0084,R&B Pluck 2,Synth Seq/Pop
PCMS,SRX05,0085,SynHarpsi,Synth PolyKey
PCMS,SRX05,0086,Saw Wave HQ,Synth PolyKey
PCMS,SRX05,0087,Sqr Wave HQ,Synth PolyKey
PCMS,SRX05,0088,JU2 Wave 1,Synth PolyKey
PCMS,SRX05,0089,JU2 Wave 2,Synth PolyKey
PCMS,SRX05,0090,Pulse Wave 1,Synth PolyKey
PCMS,SRX05,0091,Pulse Wave 2,Synth PolyKey
PCMS,SRX05,0092,SpectrumWave,Synth PolyKey
PCMS,SRX05,0093,Pure Sine 2,Synth PolyKey
PCMS,SRX05,0094,Slippers,Synth PolyKey
PCMS,SRX05,0095,Climb Maj7th,FX
PCMS,SRX05,0096,Return2Minor,FX
PCMS,SRX05,0097,FallingStar,FX
PCMS,SRX05,0098,Convulsions,Pulsating
PCMS,SRX05,0099,CrazZzeee,Pulsating
PCMS,SRX05,0100,Creative,Pulsating
PCMS,SRX05,0101,Juno Slice,Pulsating
PCMS,SRX05,0102,Epic Slice,Pulsating
PCMS,SRX05,0103,Klang Werk,Pulsating
PCMS,SRX05,0104,Ouverture,Pulsating
PCMS,SRX05,0105,Tropic Slice,Pulsating
PCMS,SRX05,0106,Strained,Pulsating
PCMS,SRX05,0107,Wicked DJ 2,Pulsating
PCMS,SRX05,0108,Ultra Noise,Pulsating
PCMS,SRX05,0109,JunoArpeggio,FX
PCMS,SRX05,0110,Autoarpeggio,FX
PCMS,SRX05,0111,SeqOctarveEP,FX
PCMS,SRX05,0112,Sync Vox,FX
PCMS,SRX05,0113,Stack Clavi,FX
PCMS,SRX05,0114,Pump up,FX
PCMS,SRX05,0115,Sine Seq,Synth Seq/Pop
PCMS,SRX05,0116,Seq Saws,Synth Seq/Pop
PCMS,SRX05,0117,Finale Hit,Hit
PCMS,SRX05,0118,Big Hit 3,Hit
PCMS,SRX05,0119,AnswerMe!Hit,Hit
PCMS,SRX05,0120,LoungeLizard,Hit
PCMS,SRX05,0121,Disco Stabs,Hit
PCMS,SRX05,0122,12x12’sDisco,Hit
PCMS,SRX05,0123,LittleDots,Hit
PCMS,SRX05,0124,TribalTechno,Hit
PCMS,SRX05,0125,Minor Bumwah,Hit
PCMS,SRX05,0126,Bobs Slide,Hit
PCMS,SRX05,0127,BrassHit 1,Hit
PCMS,SRX05,0128,BrassHit 2,Hit
PCMS,SRX05,0129,BrassHit 3,Hit
PCMS,SRX05,0130,BrassHit 4,Hit
PCMS,SRX05,0131,BrassHit 5,Hit
PCMS,SRX05,0132,BrassHit 6,Hit
PCMS,SRX05,0133,BrassHit 7,Hit
PCMS,SRX05,0134,SymphHit 1,Hit
PCMS,SRX05,0135,SymphHit 2,Hit
PCMS,SRX05,0136,SymphHit 3,Hit
PCMS,SRX05,0137,OrgTrnsplnt,Hit
PCMS,SRX05,0138,Organ Hit 3,Hit
PCMS,SRX05,0139,Organ Hit 4,Hit
PCMS,SRX05,0140,Chord Hit 1,Hit
PCMS,SRX05,0141,Chord Hit 2,Hit
PCMS,SRX05,0142,Chord Hit 3,Hit
PCMS,SRX05,0143,Chord Hit 4,Hit
PCMS,SRX05,0144,Crystal Hit,Hit
PCMS,SRX05,0145,Stamp Hit,Hit
PCMS,SRX05,0146,ThousandHit,Hit
PCMS,SRX05,0147,9th Hit,Hit
PCMS,SRX05,0148,Slap Hit 1,Hit
PCMS,SRX05,0149,Slap Hit 2,Hit
PCMS,SRX05,0150,Dust Hit,Hit
PCMS,SRX05,0151,Dist Hit 1,Hit
PCMS,SRX05,0152,Dist Hit 2,Hit
PCMS,SRX05,0153,Wah Hit,Hit
PCMS,SRX05,0154,Tremble Hit,Hit
PCMS,SRX05,0155,Dah Hit,Hit
PCMS,SRX05,0156,Pretty Hit,Hit
PCMS,SRX05,0157,Smoky Hit,Hit
PCMS,SRX05,0158,Fist Hit,Hit
PCMS,SRX05,0159,Clavy Hit,Hit
PCMS,SRX05,0160,Tread Hit,Hit
PCMS,SRX05,0161,Old Org Hit,Hit
PCMS,SRX05,0162,Cave Hit,Hit
PCMS,SRX05,0163,Thru Hit,Hit
PCMS,SRX05,0164,Mull Hit,Hit
PCMS,SRX05,0165,Electronica,Hit
PCMS,SRX05,0166,Ripper,Hit
PCMS,SRX05,0167,Bounce Hit1,Hit
PCMS,SRX05,0168,Bounce Hit2,Hit
PCMS,SRX05,0169,Hit OneShots,Hit
PCMS,SRX05,0170,Brass Stab,Hit
PCMS,SRX05,0171,Null Zone,FX
PCMS,SRX05,0172,Loop Techno,Hit
PCMS,SRX05,0173,Tribal RaveX,Hit
PCMS,SRX05,0174,Raverlisious,Hit
PCMS,SRX05,0175,2FingerRifff,Synth Seq/Pop
PCMS,SRX05,0176,UK Garage 01,Synth Lead
PCMS,SRX05,0177,UKgarage2002,Synth Lead
PCMS,SRX05,0178,XV-303,Synth Bass
PCMS,SRX05,0179,Psy-Tron,Synth Lead
PCMS,SRX05,0180,House128bpm,Synth Seq/Pop
PCMS,SRX05,0181,NewAcid Line,Synth Seq/Pop
PCMS,SRX05,0182,Raver Saws,Synth Lead
PCMS,SRX05,0183,Dist Saws,Synth Lead
PCMS,SRX05,0184,BoosterBips2,Synth Lead
PCMS,SRX05,0185,Auto 101,Synth Lead
PCMS,SRX05,0186,BPF Sweep,Synth PolyKey
PCMS,SRX05,0187,Elektrico,Pulsating
PCMS,SRX05,0188,What The ??,FX
PCMS,SRX05,0189,PlayEuroRiff,Synth Seq/Pop
PCMS,SRX05,0190,MayhemAppegi,FX
PCMS,SRX05,0191,AmbientTranz,Hit
PCMS,SRX05,0192,DanceStrSect,Synth Lead
PCMS,SRX05,0193,5thIn4th Tri,Synth Seq/Pop
PCMS,SRX05,0194,5th Vox,Synth Lead
PCMS,SRX05,0195,Kompakt Voic,FX
PCMS,SRX05,0196,Resound,FX
PCMS,SRX05,0197,StrikeWhstle,FX
PCMS,SRX05,0198,Rocket Blast,FX
PCMS,SRX05,0199,Future Drain,FX
PCMS,SRX05,0200,Foilage,FX
PCMS,SRX05,0201,JP-8000 Pad,Synth Pad/Strings
PCMS,SRX05,0202,SynthChord01,Synth Pad/Strings
PCMS,SRX05,0203,PWM,Synth Pad/Strings
PCMS,SRX05,0204,Introductory,Synth Pad/Strings
PCMS,SRX05,0205,Miracle Pad,Synth Pad/Strings
PCMS,SRX05,0206,5th Sweep 2,Synth Pad/Strings
PCMS,SRX05,0207,Choir Sweep,Synth Pad/Strings
PCMS,SRX05,0208,Retro Pad,Synth Pad/Strings
PCMS,SRX05,0209,Beautiful:-],Synth Pad/Strings
PCMS,SRX05,0210,Steam Pad,Synth Pad/Strings
PCMS,SRX05,0211,AggressiveLd,Synth Lead
PCMS,SRX05,0212,I know Juno,Synth Lead
PCMS,SRX05,0213,Def Lead 21,Synth Lead
PCMS,SRX05,0214,HiPass,Synth Lead
PCMS,SRX05,0215,DynaPulseLd,Synth Lead
PCMS,SRX05,0216,Dist Lead,Synth Lead
PCMS,SRX05,0217,80’s Memory,Synth Lead
PCMS,SRX05,0218,OD SyncLead,Synth Lead
PCMS,SRX05,0219,80’sTechLead,Synth Lead
PCMS,SRX05,0220,3-SquareLead,Synth Lead
PCMS,SRX05,0221,PortaSynLead,Synth Lead
PCMS,SRX05,0222,Tri Lead,Synth Lead
PCMS,SRX05,0223,Corrupt Sine,Synth Lead
PCMS,SRX05,0224,Neonlight,Synth Lead
PCMS,SRX05,0225,Higher&Highr,Synth Lead
PCMS,SRX05,0226,Waspy Solo1,Synth Lead
PCMS,SRX05,0227,Waspy Solo2,Synth Lead
PCMS,SRX05,0228,Vib Sine,Synth Lead
PCMS,SRX05,0229,Legato Saw,Synth Lead
PCMS,SRX05,0230,Wet Saw Ld,Synth Lead
PCMS,SRX05,0231,Dry BassLead,Synth Lead
PCMS,SRX05,0232,PluckLead,Synth Lead
PCMS,SRX05,0233,Comp Piano 2,Ac.Piano
PCMS,SRX05,0234,a Tack Piano,Ac.Piano
PCMS,SRX05,0235,Analog Piano,Ac.Piano
PCMS,SRX05,0236,Tri EP,E.Piano
PCMS,SRX05,0237,Pulsing EP,E.Piano
PCMS,SRX05,0238,Cool EP 2,E.Piano
PCMS,SRX05,0239,EP Chd Menu,E.Piano
PCMS,SRX05,0240,EP Maj 9th,E.Piano
PCMS,SRX05,0241,EP Maj 11th,E.Piano
PCMS,SRX05,0242,EP Min 11th,E.Piano
PCMS,SRX05,0243,NoisySynthEP,E.Piano
PCMS,SRX05,0244,CompClav/Rls,Other Keyboards
PCMS,SRX05,0245,Comp Clavi,Other Keyboards
PCMS,SRX05,0246,HarmoOrg/Mod,Organ
PCMS,SRX05,0247,ZigZag Organ,Organ
PCMS,SRX05,0248,Notre Organ,Organ
PCMS,SRX05,0249,SpectrumBell,Bell/Mallet
PCMS,SRX05,0250,Square Bell1,Bell/Mallet
PCMS,SRX05,0251,Square Bell2,Bell/Mallet
PCMS,SRX05,0252,ClnGtr Slide,E.Guitar
PCMS,SRX05,0253,Gtr TrmDown,E.Guitar
PCMS,SRX05,0254,Waw Chord,E.Guitar
PCMS,SRX05,0255,Wha Wha Wha,E.Guitar
PCMS,SRX05,0256,Wha De Da,E.Guitar
PCMS,SRX05,0257,Fuzz Phaze,Dist.Guitar
PCMS,SRX05,0258,Ringmod Ting,Dist.Guitar
PCMS,SRX05,0259,BPF Strings,Strings
PCMS,SRX05,0260,LoFiStringz,Strings
PCMS,SRX05,0261,LightStrings,Strings
PCMS,SRX05,0262,Flange Str,Strings
PCMS,SRX05,0263,4th-LayerStr,Strings
PCMS,SRX05,0264,LA Pizz,Strings
PCMS,SRX05,0265,DanceClustor,Strings
PCMS,SRX05,0266,CaveStrHit,Strings
PCMS,SRX05,0267,StrChd Menu,Strings
PCMS,SRX05,0268,StrScaleMaj,Strings
PCMS,SRX05,0269,StrSpread,Strings
PCMS,SRX05,0270,EuroBeat Brs,Synth Brass
PCMS,SRX05,0271,OB Brass 2,Synth Brass
PCMS,SRX05,0272,Funny Brass,Synth Brass
PCMS,SRX05,0273,Saws Brass,Synth Brass
PCMS,SRX05,0274,AnalogMaster,Synth Brass
PCMS,SRX05,0275,OneKeyMajor,Brass
PCMS,SRX05,0276,Danz Braz,Brass
PCMS,SRX05,0277,WindFX Menu,Flute
PCMS,SRX05,0278,Flute FX 1,Flute
PCMS,SRX05,0279,Flute FX 2,Flute
PCMS,SRX05,0280,Flute FX 3,Flute
PCMS,SRX05,0281,Sax FX 1,Sax
PCMS,SRX05,0282,Sax FX 2,Sax
PCMS,SRX05,0283,Sax FX 3,Sax
PCMS,SRX05,0284,VINYL VOX,Vox/Choir
PCMS,SRX05,0285,PsycheVocals,Vox/Choir
PCMS,SRX05,0286,Vox Menu,Vox/Choir
PCMS,SRX05,0287,Yeah F,Vox/Choir
PCMS,SRX05,0288,Ho F,Vox/Choir
PCMS,SRX05,0289,Oh F,Vox/Choir
PCMS,SRX05,0290,Wow Yeah F,Vox/Choir
PCMS,SRX05,0291,Ring Mod,FX
PCMS,SRX05,0292,Hydrolyze,FX
PCMS,SRX05,0293,Hydrolyze 2,FX
PCMS,SRX05,0294,Danger Zone,FX
PCMS,SRX05,0295,Danger Zone2,FX
PCMS,SRX05,0296,Horror,FX
PCMS,SRX05,0297,Space Scrach,FX
PCMS,SRX05,0298,OldSkool FX,FX
PCMS,SRX05,0299,Snare Bomb,FX
PCMS,SRX05,0300,CymbalMusic,FX
PCMS,SRX05,0301,Recollection,FX
PCMS,SRX05,0302,Dive Start !,Sound FX
PCMS,SRX05,0303,DJ Mayhem,Sound FX
PCMS,SRX05,0304,TurnOff>Rev,Sound FX
PCMS,SRX05,0305,Scratch 4,Sound FX
PCMS,SRX05,0306,Scratch 5,Sound FX
PCMS,SRX05,0307,Scratch 6,Sound FX
PCMS,SRX05,0308,Scratch 7,Sound FX
PCMS,SRX05,0309,Scratch 8,Sound FX
PCMS,SRX05,0310,Scratch 9,Sound FX
PCMS,SRX05,0311,Scratch 10,Sound FX
PCMS,SRX05,0312,Vinyl Nz,Sound FX
PCMD,SRX05,0001,PhatTrak Kit,Drums
PCMD,SRX05,0002,Euro Kit,Drums
PCMD,SRX05,0003,Urban Kit,Drums
PCMD,SRX05,0004,Tight Kit,Drums
PCMD,SRX05,0005,BitzOHitzKit,Drums
PCMD,SRX05,0006,Intl.Tek Kit,Drums
PCMD,SRX05,0007,GloblHousKit,Drums
PCMD,SRX05,0008,BreakBts Kit,Drums
PCMD,SRX05,0009,Trip Kit,Drums
PCMD,SRX05,0010,Bright Kit,Drums
PCMD,SRX05,0011,Soulful Kit,Drums
PCMD,SRX05,0012,LiteStep Kit,Drums
PCMD,SRX05,0013,4onFloorKit,Drums
PCMD,SRX05,0014,Street Kit,Drums
PCMD,SRX05,0015,Machine Kit,Drums
PCMD,SRX05,0016,LoTek Kit,Drums
PCMD,SRX05,0017,Solid Kit,Drums
PCMD,SRX05,0018,TekTrio Kit,Drums
PCMD,SRX05,0019,TekQuartoKit,Drums
PCMD,SRX05,0020,Hit Menu,Drums
PCMD,SRX05,0021,Kick Menu 1,Drums
PCMD,SRX05,0022,Kick Menu 2,Drums
PCMD,SRX05,0023,Snare Menu 1,Drums
PCMD,SRX05,0024,Snare Menu 2,Drums
PCMD,SRX05,0025,Snare Menu 3,Drums
PCMD,SRX05,0026,RimShot Menu,Drums
PCMD,SRX05,0027,Tom Menu,Drums
PCMD,SRX05,0028,HiHats Menu,Drums
PCMD,SRX05,0029,Clap Menu,Drums
PCMD,SRX05,0030,Cymbal Menu,Drums
PCMD,SRX05,0031,Perc. Menu,Drums
PCMD,SRX05,0032,FX Menu,Drums
PCMD,SRX05,0033,SynPerc.Menu,Drums
PCMD,SRX05,0034,All TR Menu,Drums
PCMS,SRX06,0001,WarmVlns SRX,Strings
PCMS,SRX06,0002,Legato Vlns,Strings
PCMS,SRX06,0003,NaturalVlnsS,Strings
PCMS,SRX06,0004,Agitato Vlns,Strings
PCMS,SRX06,0005,Vlns-Spc /,Strings
PCMS,SRX06,0006,Vl&Va Spicct,Strings
PCMS,SRX06,0007,Arco Vas SRX,Strings
PCMS,SRX06,0008,Agitato Vas,Strings
PCMS,SRX06,0009,Vlas-Spc /,Strings
PCMS,SRX06,0010,Marc Vas SRX,Strings
PCMS,SRX06,0011,Vc Sec mf,Strings
PCMS,SRX06,0012,Fast Cellos,Strings
PCMS,SRX06,0013,Vcs Legato,Strings
PCMS,SRX06,0014,3 Cellos,Strings
PCMS,SRX06,0015,Cellos,Strings
PCMS,SRX06,0016,CelloSectMrc,Strings
PCMS,SRX06,0017,Marcato Vcs,Strings
PCMS,SRX06,0018,Agitato Vcs,Strings
PCMS,SRX06,0019,Vcs+Cbs SRX,Strings
PCMS,SRX06,0020,Arco Vcs+Cbs,Strings
PCMS,SRX06,0021,Thick Basses,Strings
PCMS,SRX06,0022,Cb Sect SRX,Strings
PCMS,SRX06,0023,WideBasses S,Strings
PCMS,SRX06,0024,Agitato Cbs,Strings
PCMS,SRX06,0025,BIG StrgEns,Strings
PCMS,SRX06,0026,Big Strings2,Strings
PCMS,SRX06,0027,Orch p,Strings
PCMS,SRX06,0028,Orch p>f/Mod,Strings
PCMS,SRX06,0029,StrsArco SRX,Strings
PCMS,SRX06,0030,StrSwel/ModS,Strings
PCMS,SRX06,0031,StStrOrcp/fS,Strings
PCMS,SRX06,0032,SlowResinStr,Strings
PCMS,SRX06,0033,Adagio Strs,Strings
PCMS,SRX06,0034,LegatoStrngs,Strings
PCMS,SRX06,0035,Intim StrSec,Strings
PCMS,SRX06,0036,DramaStrsSRX,Strings
PCMS,SRX06,0037,St Str p/f,Strings
PCMS,SRX06,0038,SlowEpic Str,Strings
PCMS,SRX06,0039,Real Strings,Strings
PCMS,SRX06,0040,4Seasons SRX,Strings
PCMS,SRX06,0041,VlVaVcCb SRX,Strings
PCMS,SRX06,0042,StudioString,Strings
PCMS,SRX06,0043,Quartet SRX,Strings
PCMS,SRX06,0044,VibSwStrings,Strings
PCMS,SRX06,0045,Str Swell,Strings
PCMS,SRX06,0046,OuvertureSRX,Strings
PCMS,SRX06,0047,Cluster Sect,Strings
PCMS,SRX06,0048,Velo Str SRX,Strings
PCMS,SRX06,0049,Agitato to 0,Strings
PCMS,SRX06,0050,DynaMarc SRX,Strings
PCMS,SRX06,0051,VivaceStrSRX,Strings
PCMS,SRX06,0052,Agitato STR,Strings
PCMS,SRX06,0053,STR SpiccSRX,Strings
PCMS,SRX06,0054,StacctoSectn,Strings
PCMS,SRX06,0055,Spicc/releas,Strings
PCMS,SRX06,0056,STR Marcato,Strings
PCMS,SRX06,0057,Big Marcato!,Strings
PCMS,SRX06,0058,Spicc Sect,Strings
PCMS,SRX06,0059,Spc+Pz/rleas,Strings
PCMS,SRX06,0060,Piz-Spc /,Strings
PCMS,SRX06,0061,RoomPizz SRX,Strings
PCMS,SRX06,0062,Stage Pizz,Strings
PCMS,SRX06,0063,Nite Pizzico,Strings
PCMS,SRX06,0064,VIOLIN solo,Strings
PCMS,SRX06,0065,Solo Vln /,Strings
PCMS,SRX06,0066,Solo Violin,Strings
PCMS,SRX06,0067,Sad S.VlnSRX,Strings
PCMS,SRX06,0068,Solo Viola,Strings
PCMS,SRX06,0069,AgitatoVaSRX,Strings
PCMS,SRX06,0070,Solo Cello 1,Strings
PCMS,SRX06,0071,Solo Cello 2,Strings
PCMS,SRX06,0072,The V Cello,Strings
PCMS,SRX06,0073,Solo Vc /,Strings
PCMS,SRX06,0074,Marcato Vc,Strings
PCMS,SRX06,0075,Vln&Vcl,Strings
PCMS,SRX06,0076,Solo Cb /,Strings
PCMS,SRX06,0077,Tape Orc SRX,Strings
PCMS,SRX06,0078,Tape Str SRX,Strings
PCMS,SRX06,0079,Old Tale,Strings
PCMS,SRX06,0080,Mellow Tape,Strings
PCMS,SRX06,0081,Cystaline Pd,Synth Pad/Strings
PCMS,SRX06,0082,SynStrings,Synth Pad/Strings
PCMS,SRX06,0083,Full Orc SRX,Strings
PCMS,SRX06,0084,St.OrcUniSRX,Strings
PCMS,SRX06,0085,OrchUnif SRX,Strings
PCMS,SRX06,0086,GRAND OrcSRX,Strings
PCMS,SRX06,0087,WavinGoodbye,Strings
PCMS,SRX06,0088,DynOrchestr1,Strings
PCMS,SRX06,0089,Pathetique,Strings
PCMS,SRX06,0090,Oboes & Sect,Strings
PCMS,SRX06,0091,SlowEpicOrch,Strings
PCMS,SRX06,0092,Grand Tutti,Strings
PCMS,SRX06,0093,Ultimate Orc,Strings
PCMS,SRX06,0094,SuspenceOrch,Strings
PCMS,SRX06,0095,Tremolo /,Strings
PCMS,SRX06,0096,TremOrc /Mod,Strings
PCMS,SRX06,0097,ORC full+BD,Strings
PCMS,SRX06,0098,Finally Orch,Strings
PCMS,SRX06,0099,Orch & Choir,Strings
PCMS,SRX06,0100,NowWeAreFree,Strings
PCMS,SRX06,0101,Too Tense,Strings
PCMS,SRX06,0102,OrchestrlSRX,Strings
PCMS,SRX06,0103,DynOrchestr2,Strings
PCMS,SRX06,0104,GiantOrchest,Strings
PCMS,SRX06,0105,Strngs&Horns,Strings
PCMS,SRX06,0106,Full Orch. 1,Strings
PCMS,SRX06,0107,Full Orch. 2,Strings
PCMS,SRX06,0108,Full Orch. 3,Strings
PCMS,SRX06,0109,End Titles,Strings
PCMS,SRX06,0110,HornStrs SRX,Strings
PCMS,SRX06,0111,SRX Full Orc,Strings
PCMS,SRX06,0112,Harp & Flute,Strings
PCMS,SRX06,0113,Celesta&Flt,Strings
PCMS,SRX06,0114,ProkofievSRX,Strings
PCMS,SRX06,0115,MassInCeeSRX,Strings
PCMS,SRX06,0116,PentatnicSRX,Strings
PCMS,SRX06,0117,DawnSynphony,Strings
PCMS,SRX06,0118,Bad Ending,Strings
PCMS,SRX06,0119,Epic Ending,Strings
PCMS,SRX06,0120,Catwalk,Hit
PCMS,SRX06,0121,OrchStaccato,Hit
PCMS,SRX06,0122,Staccato SRX,Hit
PCMS,SRX06,0123,OrchHitStack,Hit
PCMS,SRX06,0124,Dynam Hit,Hit
PCMS,SRX06,0125,MondoHit SRX,Hit
PCMS,SRX06,0126,OrchHit SRX,Hit
PCMS,SRX06,0127,OrcHitMajSRX,Hit
PCMS,SRX06,0128,OrcHitMinSRX,Hit
PCMS,SRX06,0129,OrcHitDimSRX,Hit
PCMS,SRX06,0130,Big Hit Maj1,Hit
PCMS,SRX06,0131,Big Hit Maj2,Hit
PCMS,SRX06,0132,Big Hit Min,Hit
PCMS,SRX06,0133,Big Hit Dim,Hit
PCMS,SRX06,0134,Sfz! Hit-Maj,Hit
PCMS,SRX06,0135,Sfz! Hit-Min,Hit
PCMS,SRX06,0136,Suspense,Hit
PCMS,SRX06,0137,Hit/Off-Maj,Hit
PCMS,SRX06,0138,Trem Hit-Maj,Hit
PCMS,SRX06,0139,Trem Hit-Min,Hit
PCMS,SRX06,0140,Trem Hit-Dim,Hit
PCMS,SRX06,0141,Orc/Prc 5-1^,Hit
PCMS,SRX06,0142,Drama Stab,Hit
PCMS,SRX06,0143,Maj Concern,Hit
PCMS,SRX06,0144,OrcGlsMajSRX,Hit
PCMS,SRX06,0145,OrcGlsMinSRX,Hit
PCMS,SRX06,0146,Harp Up Hit,Hit
PCMS,SRX06,0147,Harp Dn Hit,Hit
PCMS,SRX06,0148,BrassStabSRX,Hit
PCMS,SRX06,0149,Finale,Hit
PCMS,SRX06,0150,Tuned HIT,Hit
PCMS,SRX06,0151,YourMissionS,Hit
PCMS,SRX06,0152,Big Hit SRX,Hit
PCMS,SRX06,0153,HorrorHitSRX,Hit
PCMS,SRX06,0154,Perc Hit,Hit
PCMS,SRX06,0155,BrassFallSRX,Hit
PCMS,SRX06,0156,Tp Fall,Hit
PCMS,SRX06,0157,BrsStacc SRX,Hit
PCMS,SRX06,0158,Finale SRX /,Hit
PCMS,SRX06,0159,Orch Piccolo,Flute
PCMS,SRX06,0160,Picc Vel Tr,Flute
PCMS,SRX06,0161,Piccolo Trio,Flute
PCMS,SRX06,0162,Orch Flute,Flute
PCMS,SRX06,0163,Vibra Flute,Flute
PCMS,SRX06,0164,FluteAtm/Aft,Flute
PCMS,SRX06,0165,Picc/Fl 8va,Flute
PCMS,SRX06,0166,Double Flute,Flute
PCMS,SRX06,0167,Fl/EH Usn,Flute
PCMS,SRX06,0168,Calliope SRX,Flute
PCMS,SRX06,0169,DynoCelt SRX,Flute
PCMS,SRX06,0170,Ethnic Flute,Flute
PCMS,SRX06,0171,AmbiFluteSRX,Flute
PCMS,SRX06,0172,T.WhistleDly,Recorder
PCMS,SRX06,0173,TinWhistle,Recorder
PCMS,SRX06,0174,Sop Recorder,Recorder
PCMS,SRX06,0175,Tnr Recorder,Recorder
PCMS,SRX06,0176,Whistle SRX,Recorder
PCMS,SRX06,0177,Solo Clari,Wind
PCMS,SRX06,0178,Unison Clari,Wind
PCMS,SRX06,0179,Orch Clar,Wind
PCMS,SRX06,0180,Bs Clairenet,Wind
PCMS,SRX06,0181,Orch Bs Clar,Wind
PCMS,SRX06,0182,Cl/Bs Cl 8va,Wind
PCMS,SRX06,0183,Fl/Cl Usn,Wind
PCMS,SRX06,0184,Fl/Cl 8va,Wind
PCMS,SRX06,0185,Orch Oboe,Wind
